code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,longitude,latitude,code_statut,libelle_statut,code_continuite,libelle_continuite
A2350200,A235020001,Q,2026-06-02T23:10:00Z,2026-06-03T00:00:00Z,31,2026-06-03T00:00:00Z,637.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T23:10:00Z,2026-06-03T00:00:00Z,31,2026-06-02T23:50:00Z,646.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T23:10:00Z,2026-06-03T00:00:00Z,31,2026-06-02T23:40:00Z,646.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T23:10:00Z,2026-06-03T00:00:00Z,31,2026-06-02T23:30:00Z,676.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T23:10:00Z,2026-06-03T00:00:00Z,31,2026-06-02T23:20:00Z,666.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T23:10:00Z,2026-06-03T00:00:00Z,31,2026-06-02T23:10:00Z,676.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T23:00:00Z,31,2026-06-02T23:00:00Z,656.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T23:00:00Z,31,2026-06-02T22:50:00Z,656.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T23:00:00Z,31,2026-06-02T22:40:00Z,656.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T23:00:00Z,31,2026-06-02T22:30:00Z,608.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T23:00:00Z,31,2026-06-02T22:20:00Z,589.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T23:00:00Z,31,2026-06-02T22:10:00Z,543.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T22:00:00Z,31,2026-06-02T22:00:00Z,552.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T22:00:00Z,31,2026-06-02T21:50:00Z,543.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T22:00:00Z,31,2026-06-02T21:40:00Z,525.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T22:00:00Z,31,2026-06-02T21:30:00Z,525.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T22:00:00Z,31,2026-06-02T21:20:00Z,534.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T22:00:00Z,31,2026-06-02T21:10:00Z,525.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T21:00:00Z,31,2026-06-02T21:00:00Z,534.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T21:00:00Z,31,2026-06-02T20:50:00Z,525.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T21:00:00Z,31,2026-06-02T20:40:00Z,525.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T21:00:00Z,31,2026-06-02T20:30:00Z,482.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T21:00:00Z,31,2026-06-02T20:20:00Z,448.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T21:00:00Z,31,2026-06-02T20:10:00Z,465.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T20:00:00Z,31,2026-06-02T20:00:00Z,408.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T20:00:00Z,31,2026-06-02T19:50:00Z,448.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T20:00:00Z,31,2026-06-02T19:40:00Z,448.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T20:00:00Z,31,2026-06-02T19:30:00Z,432.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T20:00:00Z,31,2026-06-02T19:20:00Z,465.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T20:00:00Z,31,2026-06-02T19:10:00Z,456.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T19:00:00Z,31,2026-06-02T19:00:00Z,456.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T19:00:00Z,31,2026-06-02T18:50:00Z,456.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T19:00:00Z,31,2026-06-02T18:40:00Z,490.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T19:00:00Z,31,2026-06-02T18:30:00Z,482.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T19:00:00Z,31,2026-06-02T18:20:00Z,499.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T19:00:00Z,31,2026-06-02T18:10:00Z,482.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T18:00:00Z,31,2026-06-02T18:00:00Z,499.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T18:00:00Z,31,2026-06-02T17:50:00Z,508.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T18:00:00Z,31,2026-06-02T17:40:00Z,561.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T18:00:00Z,31,2026-06-02T17:30:00Z,534.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T18:00:00Z,31,2026-06-02T17:20:00Z,525.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T18:00:00Z,31,2026-06-02T17:10:00Z,516.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T17:00:00Z,31,2026-06-02T17:00:00Z,440.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
A2350200,A235020001,Q,2026-06-02T00:10:00Z,2026-06-02T17:00:00Z,31,2026-06-02T16:50:00Z,473.0,8,Calculée,16,Non qualifiée,7.45981862,48.271832622,4,Brute,0,Continue
