code_site,code_station,grandeur_hydro,date_debut_serie,date_fin_serie,code_systeme_alti_serie,date_obs,resultat_obs,code_methode_obs,libelle_methode_obs,code_qualification_obs,libelle_qualification_obs,longitude,latitude,code_statut,libelle_statut,code_continuite,libelle_continuite
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T08:00:00Z,31,2026-06-04 08:00:00+00:00,1276.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T08:00:00Z,31,2026-06-04 07:50:00+00:00,1277.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T08:00:00Z,31,2026-06-04 07:40:00+00:00,1277.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T08:00:00Z,31,2026-06-04 07:30:00+00:00,1278.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T08:00:00Z,31,2026-06-04 07:20:00+00:00,1278.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T08:00:00Z,31,2026-06-04 07:10:00+00:00,1278.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T07:00:00Z,31,2026-06-04 07:00:00+00:00,1278.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T07:00:00Z,31,2026-06-04 06:50:00+00:00,1278.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T07:00:00Z,31,2026-06-04 06:40:00+00:00,1279.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T07:00:00Z,31,2026-06-04 06:30:00+00:00,1280.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T07:00:00Z,31,2026-06-04 06:20:00+00:00,1279.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T07:00:00Z,31,2026-06-04 06:10:00+00:00,1279.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T06:00:00Z,31,2026-06-04 06:00:00+00:00,1279.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T06:00:00Z,31,2026-06-04 05:50:00+00:00,1278.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T06:00:00Z,31,2026-06-04 05:40:00+00:00,1279.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T06:00:00Z,31,2026-06-04 05:30:00+00:00,1280.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
A1610030,A161003001,H,2026-06-04T00:10:00Z,2026-06-04T06:00:00Z,31,2026-06-04 05:20:00+00:00,1280.0,0,Mesurée,16,Non qualifiée,7.384986107,48.102530621,4,Brute,0,Continue
